,CPP filename,Lat,Long
22217,DEM1_SAR_DGE_90_20101216T150742_20120510T151616_ADS_000000_5235.DEM.tar,N78,E023
22218,DEM1_SAR_DGE_90_20110504T155640_20130127T033752_ADS_000000_1905.DEM.tar,N05,E033
22219,DEM1_SAR_DGE_90_20110114T081715_20140215T210337_ADS_000000_9336.DEM.tar,N60,E138
22220,DEM1_SAR_DGE_90_20110423T213301_20120921T213722_ADS_000000_9911.DEM.tar,S36,E116
22221,DEM1_SAR_DGE_90_20110225T133135_20121227T133259_ADS_000000_6669.DEM.tar,N46,E064
22222,DEM1_SAR_DGE_90_20110423T212954_20120921T213019_ADS_000000_1827.DEM.tar,S08,E123
22223,DEM1_SAR_DGE_90_20130616T000413_20140915T235709_ADS_000000_9379.DEM.tar,S71,E056
22224,DEM1_SAR_DGE_90_20110109T084537_20140124T215942_ADS_000000_6764.DEM.tar,S30,W052
22225,DEM1_SAR_DGE_90_20110109T235707_20121110T235952_ADS_000000_6319.DEM.tar,N65,W097
22226,DEM1_SAR_DGE_90_20110107T003743_20130411T004126_ADS_000000_7633.DEM.tar,N30,W100
22227,DEM1_SAR_DGE_90_20130508T001907_20140825T092757_ADS_000000_6232.DEM.tar,S80,W076
22228,DEM1_SAR_DGE_90_20110206T013549_20140827T013828_ADS_000000_6161.DEM.tar,N50,W117
22229,DEM1_SAR_DGE_90_20110705T232904_20121122T232920_ADS_000000_7541.DEM.tar,N19,W082
22230,DEM1_SAR_DGE_90_20110106T150837_20130530T150345_ADS_000000_2277.DEM.tar,N24,E044
22231,DEM1_SAR_DGE_90_20110727T104916_20131206T224250_ADS_000000_6657.DEM.tar,N15,E109
22232,DEM1_SAR_DGE_90_20101214T153835_20130426T153134_ADS_000000_7861.DEM.tar,N70,E027
22233,DEM1_SAR_DGE_90_20110114T002245_20130601T002423_ADS_000000_5195.DEM.tar,N64,W104
22234,DEM1_SAR_DGE_90_20130605T221155_20140820T215744_ADS_000000_8115.DEM.tar,S75,E073
22235,DEM1_SAR_DGE_90_20110314T070633_20140118T193815_ADS_000000_5278.DEM.tar,N56,E159
22236,DEM1_SAR_DGE_90_20130510T091245_20140522T051203_ADS_000000_9239.DEM.tar,S89,W161
22237,DEM1_SAR_DGE_90_20130510T153209_20140522T130618_ADS_000000_2535.DEM.tar,S88,E073
22238,DEM1_SAR_DGE_90_20110130T020534_20140905T021655_ADS_000000_3913.DEM.tar,N65,W130
22239,DEM1_SAR_DGE_90_20110106T151802_20130519T151021_ADS_000000_4222.DEM.tar,N54,E036
22240,DEM1_SAR_DGE_90_20110323T122229_20140508T004239_ADS_000000_5354.DEM.tar,N48,E081
22241,DEM1_SAR_DGE_90_20110707T102036_20130724T102213_ADS_000000_8608.DEM.tar,N42,E112
22242,DEM1_SAR_DGE_90_20110111T104334_20130410T103622_ADS_000000_7834.DEM.tar,N61,E102
22243,DEM1_SAR_DGE_90_20130603T003815_20140914T003222_ADS_000000_3635.DEM.tar,S73,E040
22244,DEM1_SAR_DGE_90_20130503T155823_20140530T153422_ADS_000000_8290.DEM.tar,S83,E063
22245,DEM1_SAR_DGE_90_20110323T091457_20140105T214753_ADS_000000_6175.DEM.tar,N55,E127
22246,DEM1_SAR_DGE_90_20110106T121234_20120715T120517_ADS_000000_6615.DEM.tar,N73,E074
22247,DEM1_SAR_DGE_90_20110121T030644_20140902T030838_ADS_000000_6599.DEM.tar,N64,W143
22248,DEM1_SAR_DGE_90_20130510T135718_20140523T093922_ADS_000000_9694.DEM.tar,S89,E130
22249,DEM1_SAR_DGE_90_20110302T230018_20140328T230117_ADS_000000_2309.DEM.tar,N09,W073
22250,DEM1_SAR_DGE_90_20110205T221451_20140109T094840_ADS_000000_6181.DEM.tar,N03,W060
22251,DEM1_SAR_DGE_90_20130429T073809_20140612T070527_ADS_000000_7442.DEM.tar,S87,W132
22252,DEM1_SAR_DGE_90_20110130T002651_20120904T002740_ADS_000000_8366.DEM.tar,N43,W099
22253,DEM1_SAR_DGE_90_20110403T122232_20140413T121507_ADS_000000_9666.DEM.tar,N45,E083
22254,DEM1_SAR_DGE_90_20110109T014913_20140906T015916_ADS_000000_2647.DEM.tar,N60,W123
22255,DEM1_SAR_DGE_90_20110507T093836_20130101T094334_ADS_000000_9591.DEM.tar,S35,W065
22256,DEM1_SAR_DGE_90_20130601T183625_20140628T181409_ADS_000000_4883.DEM.tar,S75,E128
22257,DEM1_SAR_DGE_90_20101228T003143_20130601T002423_ADS_000000_5231.DEM.tar,N64,W105
22258,DEM1_SAR_DGE_90_20130606T025717_20140815T025205_ADS_000000_6771.DEM.tar,S77,W005
22259,DEM1_SAR_DGE_90_20110110T122509_20140327T122017_ADS_000000_6143.DEM.tar,N26,E084
22260,DEM1_SAR_DGE_90_20110301T011813_20140908T011840_ADS_000000_7563.DEM.tar,N40,W111
22261,DEM1_SAR_DGE_90_20110117T120946_20130530T120239_ADS_000000_7351.DEM.tar,N63,E080
22262,DEM1_SAR_DGE_90_20110304T143804_20140911T144055_ADS_000000_9617.DEM.tar,N41,E048
22263,DEM1_SAR_DGE_90_20130430T213434_20140622T231225_ADS_000000_5951.DEM.tar,S86,W008
22264,DEM1_SAR_DGE_90_20101224T155413_20130414T154833_ADS_000000_1363.DEM.tar,N67,E023
22265,DEM1_SAR_DGE_90_20110520T090716_20120915T090755_ADS_000000_1967.DEM.tar,S37,W057
22266,DEM1_SAR_DGE_90_20130430T195942_20140622T213607_ADS_000000_9401.DEM.tar,S86,E031
22267,DEM1_SAR_DGE_90_20130502T113059_20140612T115113_ADS_000000_3718.DEM.tar,S84,E128
22268,DEM1_SAR_DGE_90_20110117T165419_20140909T165555_ADS_000000_4430.DEM.tar,N62,E009
22269,DEM1_SAR_DGE_90_20110527T220924_20131004T103722_ADS_000000_0304.DEM.tar,N47,W066
22270,DEM1_SAR_DGE_90_20110204T003919_20130417T004050_ADS_000000_3465.DEM.tar,N58,W106
22271,DEM1_SAR_DGE_90_20110130T161735_20130109T161018_ADS_000000_5073.DEM.tar,N54,E022
22272,DEM1_SAR_DGE_90_20101222T170406_20130318T054843_ADS_000000_7032.DEM.tar,S14,W173
22273,DEM1_SAR_DGE_90_20110414T011834_20140817T011924_ADS_000000_1528.DEM.tar,N42,W112
22274,DEM1_SAR_DGE_90_20110412T040424_20130327T040832_ADS_000000_3454.DEM.tar,S11,E023
22275,DEM1_SAR_DGE_90_20101220T080714_20121117T081939_ADS_000000_5556.DEM.tar,S14,W039
22276,DEM1_SAR_DGE_90_20110112T023235_20140915T023410_ADS_000000_4129.DEM.tar,N65,W136
22277,DEM1_SAR_DGE_90_20101229T154957_20140912T155045_ADS_000000_3161.DEM.tar,N12,E035
22278,DEM1_SAR_DGE_90_20110211T142313_20121219T141550_ADS_000000_0992.DEM.tar,N44,E052
22279,DEM1_SAR_DGE_90_20110104T155237_20121105T155452_ADS_000000_9235.DEM.tar,N57,E027
22280,DEM1_SAR_DGE_90_20110201T233543_20121231T232945_ADS_000000_3582.DEM.tar,N51,W088
22281,DEM1_SAR_DGE_90_20110630T183208_20121220T183612_ADS_000000_9157.DEM.tar,N04,W006
22282,DEM1_SAR_DGE_90_20101223T213307_20121018T214419_ADS_000000_7723.DEM.tar,S22,E118
22283,DEM1_SAR_DGE_90_20110214T132756_20140910T132150_ADS_000000_0400.DEM.tar,N35,E068
22284,DEM1_SAR_DGE_90_20110103T160753_20140506T042726_ADS_000000_5299.DEM.tar,N46,E026
22285,DEM1_SAR_DGE_90_20101214T154134_20140806T154248_ADS_000000_4947.DEM.tar,N78,E015
22286,DEM1_SAR_DGE_90_20130507T162452_20140827T230828_ADS_000000_3051.DEM.tar,S78,E040
22287,DEM1_SAR_DGE_90_20101214T122851_20120821T122925_ADS_000000_1715.DEM.tar,N66,E075
22288,DEM1_SAR_DGE_90_20101217T193156_20130417T194406_ADS_000000_6751.DEM.tar,N71,W035
22289,DEM1_SAR_DGE_90_20130502T192514_20140707T012629_ADS_000000_0742.DEM.tar,S79,W006
22290,DEM1_SAR_DGE_90_20110212T123107_20141020T004404_ADS_000000_4440.DEM.tar,N43,E080
22291,DEM1_SAR_DGE_90_20110521T000153_20140422T000307_ADS_000000_2491.DEM.tar,N16,W090
22292,DEM1_SAR_DGE_90_20110113T130607_20121223T130110_ADS_000000_9868.DEM.tar,N18,E075
22293,DEM1_SAR_DGE_90_20130504T123144_20140819T190701_ADS_000000_7610.DEM.tar,S79,E098
22294,DEM1_SAR_DGE_90_20130505T152430_20140725T213321_ADS_000000_6179.DEM.tar,S79,E059
22295,DEM1_SAR_DGE_90_20130604T191903_20140818T192223_ADS_000000_6443.DEM.tar,S73,E118
22296,DEM1_SAR_DGE_90_20110506T231517_20140908T231655_ADS_000000_0645.DEM.tar,N04,W077
22297,DEM1_SAR_DGE_90_20101228T131024_20120722T131321_ADS_000000_2802.DEM.tar,N67,E063
22298,DEM1_SAR_DGE_90_20110116T170043_20140115T165302_ADS_000000_8909.DEM.tar,N20,E016
22299,DEM1_SAR_DGE_90_20110325T162823_20121119T163024_ADS_000000_4656.DEM.tar,N31,E022
22300,DEM1_SAR_DGE_90_20130502T020154_20140528T015516_ADS_000000_3995.DEM.tar,S85,W081
22301,DEM1_SAR_DGE_90_20130502T051136_20140608T050456_ADS_000000_7338.DEM.tar,S83,W134
22302,DEM1_SAR_DGE_90_20130523T070525_20140601T070538_ADS_000000_5674.DEM.tar,S82,W172
22303,DEM1_SAR_DGE_90_20130510T170700_20140522T113127_ADS_000000_8050.DEM.tar,S89,E094
22304,DEM1_SAR_DGE_90_20130608T084039_20140813T002351_ADS_000000_5951.DEM.tar,S68,W070
22305,DEM1_SAR_DGE_90_20110101T220220_20140414T220304_ADS_000000_4647.DEM.tar,S02,E115
22306,DEM1_SAR_DGE_90_20130510T135718_20140523T093922_ADS_000000_8303.DEM.tar,S89,E130
22307,DEM1_SAR_DGE_90_20101226T151945_20120715T151416_ADS_000000_7279.DEM.tar,N64,E032
22308,DEM1_SAR_DGE_90_20101217T100501_20140308T100611_ADS_000000_5775.DEM.tar,N78,E100
22309,DEM1_SAR_DGE_90_20110112T023235_20140312T023512_ADS_000000_2089.DEM.tar,N69,W138
22310,DEM1_SAR_DGE_90_20130505T073015_20140610T074108_ADS_000000_5710.DEM.tar,S82,W173
22311,DEM1_SAR_DGE_90_20130501T035359_20140623T035533_ADS_000000_4889.DEM.tar,S87,W075
22312,DEM1_SAR_DGE_90_20110129T091758_20120812T092042_ADS_000000_1167.DEM.tar,S20,W057
22313,DEM1_SAR_DGE_90_20110204T144548_20140224T024711_ADS_000000_3371.DEM.tar,N34,E048
22314,DEM1_SAR_DGE_90_20130507T065546_20140515T071514_ADS_000000_2790.DEM.tar,S81,W175
22315,DEM1_SAR_DGE_90_20110520T125850_20130401T130043_ADS_000000_9908.DEM.tar,N18,E076
22316,DEM1_SAR_DGE_90_20130602T005548_20140720T004934_ADS_000000_6099.DEM.tar,S72,E043
22317,DEM1_SAR_DGE_90_20110305T110848_20140821T111132_ADS_000000_3427.DEM.tar,N32,E102
22318,DEM1_SAR_DGE_90_20110122T010331_20140914T010622_ADS_000000_2753.DEM.tar,N25,W106
22319,DEM1_SAR_DGE_90_20101229T142800_20130527T142840_ADS_000000_8225.DEM.tar,N61,E046
22320,DEM1_SAR_DGE_90_20130601T183625_20140719T183014_ADS_000000_9421.DEM.tar,S72,E137
22321,DEM1_SAR_DGE_90_20101227T163724_20140916T163103_ADS_000000_Yhjn.DEM.tar,N65,E012
22322,DEM1_SAR_DGE_90_20110103T124950_20130418T125425_ADS_000000_5922.DEM.tar,N26,E078
22323,DEM1_SAR_DGE_90_20130502T113059_20140529T110705_ADS_000000_0638.DEM.tar,S83,E128
22324,DEM1_SAR_DGE_90_20110222T221744_20130402T222041_ADS_000000_4589.DEM.tar,N44,W067
22325,DEM1_SAR_DGE_90_20101212T192531_20120415T191857_ADS_000000_6891.DEM.tar,N78,W040
22326,DEM1_SAR_DGE_90_20101214T202553_20140217T122839_ADS_000000_6295.DEM.tar,N82,W063
22327,DEM1_SAR_DGE_90_20110511T184035_20130105T184303_ADS_000000_6673.DEM.tar,N10,W009
22328,DEM1_SAR_DGE_90_20110123T133431_20121113T133858_ADS_000000_6530.DEM.tar,N60,E060
22329,DEM1_SAR_DGE_90_20101214T094925_20130409T095228_ADS_000000_9415.DEM.tar,S07,W063
22330,DEM1_SAR_DGE_90_20110107T091947_20130702T092914_ADS_000000_5603.DEM.tar,S21,W058
22331,DEM1_SAR_DGE_90_20110521T194444_20121008T194502_ADS_000000_5797.DEM.tar,S02,E150
22332,DEM1_SAR_DGE_90_20110104T221414_20140124T113140_ADS_000000_8293.DEM.tar,N70,W074
22333,DEM1_SAR_DGE_90_20110201T232537_20140913T232647_ADS_000000_2965.DEM.tar,N09,W079
22334,DEM1_SAR_DGE_90_20110107T114109_20140916T113514_ADS_000000_4431.DEM.tar,N24,E096
22335,DEM1_SAR_DGE_90_20130430T085546_20140823T162305_ADS_000000_5398.DEM.tar,S84,E172
22336,DEM1_SAR_DGE_90_20110215T161535_20131227T160100_ADS_000000_2945.DEM.tar,N12,E029
22337,DEM1_SAR_DGE_90_20110301T105038_20141124T105217_ADS_000000_8045.DEM.tar,N55,E103
22338,DEM1_SAR_DGE_90_20110213T182811_20140228T062330_ADS_000000_4611.DEM.tar,N32,W007
22339,DEM1_SAR_DGE_90_20110311T000439_20130705T000809_ADS_000000_8585.DEM.tar,N61,W097
22340,DEM1_SAR_DGE_90_20101227T100522_20140213T215007_ADS_000000_0844.DEM.tar,N18,E120
22341,DEM1_SAR_DGE_90_20110526T125135_20140906T125644_ADS_000000_0449.DEM.tar,N38,E075
22342,DEM1_SAR_DGE_90_20110428T223435_20120904T223457_ADS_000000_2999.DEM.tar,N41,W070
22343,DEM1_SAR_DGE_90_20130510T042812_20140522T002729_ADS_000000_0759.DEM.tar,S88,W096
22344,DEM1_SAR_DGE_90_20110110T075106_20140130T205402_ADS_000000_1343.DEM.tar,N64,E144
22345,DEM1_SAR_DGE_90_20110323T152610_20140327T032339_ADS_000000_4556.DEM.tar,N26,E039
22346,DEM1_SAR_DGE_90_20130429T042828_20140610T043126_ADS_000000_5516.DEM.tar,S87,W088
22347,DEM1_SAR_DGE_90_20130603T162821_20140908T162909_ADS_000000_8099.DEM.tar,S73,E164
22348,DEM1_SAR_DGE_90_20110104T123321_20140907T123809_ADS_000000_4356.DEM.tar,N29,E081
22349,DEM1_SAR_DGE_90_20130502T223456_20140622T231225_ADS_000000_3593.DEM.tar,S87,E006
22350,DEM1_SAR_DGE_90_20110308T101937_20121211T101449_ADS_000000_8643.DEM.tar,N42,E113
22351,DEM1_SAR_DGE_90_20130502T020154_20140806T070246_ADS_000000_8482.DEM.tar,S86,W067
22352,DEM1_SAR_DGE_90_20130604T222857_20140809T141144_ADS_000000_9460.DEM.tar,S67,E085
22353,DEM1_SAR_DGE_90_20110116T152403_20140223T030924_ADS_000000_1286.DEM.tar,N14,E041
22354,DEM1_SAR_DGE_90_20110509T111945_20140220T230135_ADS_000000_7125.DEM.tar,N06,E102
22355,DEM1_SAR_DGE_90_20101212T192531_20130413T191733_ADS_000000_6343.DEM.tar,N76,W037
22356,DEM1_SAR_DGE_90_20110103T143456_20130413T142741_ADS_000000_1079.DEM.tar,N57,E047
22357,DEM1_SAR_DGE_90_20120721T025820_20121130T030018_ADS_000000_0483.DEM.tar,S18,E039
22358,DEM1_SAR_DGE_90_20130429T060318_20140610T060452_ADS_000000_1639.DEM.tar,S84,W148
22359,DEM1_SAR_DGE_90_20130429T042828_20140610T043126_ADS_000000_4370.DEM.tar,S82,W136
22360,DEM1_SAR_DGE_90_20130507T003622_20140824T094512_ADS_000000_6268.DEM.tar,S80,W077
22361,DEM1_SAR_DGE_90_20110205T001813_20130413T001149_ADS_000000_5179.DEM.tar,N47,W097
22362,DEM1_SAR_DGE_90_20101216T215343_20140408T102001_ADS_000000_4141.DEM.tar,N00,E117
22363,DEM1_SAR_DGE_90_20101231T152512_20130421T151719_ADS_000000_3733.DEM.tar,N48,E036
22364,DEM1_SAR_DGE_90_20110127T202214_20140413T201419_ADS_000000_3214.DEM.tar,N64,W041
22365,DEM1_SAR_DGE_90_20110217T000117_20130516T235405_ADS_000000_3137.DEM.tar,N45,W092
22366,DEM1_SAR_DGE_90_20130429T042828_20140610T043126_ADS_000000_1494.DEM.tar,S81,W139
22367,DEM1_SAR_DGE_90_20110519T114112_20140910T114422_ADS_000000_4330.DEM.tar,N24,E094
22368,DEM1_SAR_DGE_90_20110319T150226_20140117T144636_ADS_000000_3061.DEM.tar,N29,E045
22369,DEM1_SAR_DGE_90_20101230T154537_20130414T154833_ADS_000000_1433.DEM.tar,N67,E025
22370,DEM1_SAR_DGE_90_20110201T185609_20120901T184830_ADS_000000_1079.DEM.tar,N63,W019
22371,DEM1_SAR_DGE_90_20101224T141921_20130425T141158_ADS_000000_0169.DEM.tar,N62,E049
22372,DEM1_SAR_DGE_90_20130510T073754_20140524T030242_ADS_000000_7133.DEM.tar,S89,W128
22373,DEM1_SAR_DGE_90_20110328T232903_20121209T232049_ADS_000000_7469.DEM.tar,N19,W080
22374,DEM1_SAR_DGE_90_20110216T001446_20140826T001629_ADS_000000_2992.DEM.tar,N30,W093
22375,DEM1_SAR_DGE_90_20130502T051136_20140608T050456_ADS_000000_4406.DEM.tar,S82,W137
22376,DEM1_SAR_DGE_90_20110106T151802_20120908T151217_ADS_000000_6284.DEM.tar,N59,E036
22377,DEM1_SAR_DGE_90_20110104T234855_20120718T235121_ADS_000000_6247.DEM.tar,N65,W095
22378,DEM1_SAR_DGE_90_20110220T091751_20130422T092039_ADS_000000_5567.DEM.tar,S21,W057
22379,DEM1_SAR_DGE_90_20110624T153924_20140913T154114_ADS_000000_0032.DEM.tar,N42,E033
22380,DEM1_SAR_DGE_90_20110715T150708_20110715T150716_ADS_000000_1575.DEM.tar,S28,W145
22381,DEM1_SAR_DGE_90_20101229T022501_20140227T152455_ADS_000000_8875.DEM.tar,S20,E045
22382,DEM1_SAR_DGE_90_20110212T012927_20140902T013015_ADS_000000_6085.DEM.tar,N50,W115
22383,DEM1_SAR_DGE_90_20130430T085546_20140823T162305_ADS_000000_4055.DEM.tar,S85,E168
22384,DEM1_SAR_DGE_90_20130519T015459_20140908T083655_ADS_000000_1655.DEM.tar,S78,W100
22385,DEM1_SAR_DGE_90_20110206T155319_20121105T155452_ADS_000000_9202.DEM.tar,N57,E026
22386,DEM1_SAR_DGE_90_20130507T003622_20140825T092757_ADS_000000_9154.DEM.tar,S81,W074
22387,DEM1_SAR_DGE_90_20110117T165419_20140219T054008_ADS_000000_7hSU.DEM.tar,N63,E011
22388,DEM1_SAR_DGE_90_20130510T091245_20140522T051203_ADS_000000_8395.DEM.tar,S89,W163
22389,DEM1_SAR_DGE_90_20130510T091245_20140522T051203_ADS_000000_8503.DEM.tar,S89,W166
22390,DEM1_SAR_DGE_90_20130430T165001_20140827T230828_ADS_000000_2835.DEM.tar,S78,E034
22391,DEM1_SAR_DGE_90_20130508T001907_20140820T091914_ADS_000000_9082.DEM.tar,S81,W072
22392,DEM1_SAR_DGE_90_20101215T152421_20120429T151651_ADS_000000_5163.DEM.tar,N78,E021
22393,DEM1_SAR_DGE_90_20101222T201435_20121006T202716_ADS_000000_6687.DEM.tar,S24,E137
22394,DEM1_SAR_DGE_90_20110226T131422_20130412T130800_ADS_000000_2876.DEM.tar,N49,E068
22395,DEM1_SAR_DGE_90_20110403T231514_20140914T230832_ADS_000000_0573.DEM.tar,N04,W075
22396,DEM1_SAR_DGE_90_20130601T170236_20140831T171424_ADS_000000_5619.DEM.tar,S77,E140
22397,DEM1_SAR_DGE_90_20110214T230251_20120704T230441_ADS_000000_6391.DEM.tar,N56,W081
22398,DEM1_SAR_DGE_90_20101224T155413_20130403T154841_ADS_000000_6983.DEM.tar,N64,E024
22399,DEM1_SAR_DGE_90_20130522T103029_20140523T111413_ADS_000000_3051.DEM.tar,S90,E110
22400,DEM1_SAR_DGE_90_20110209T092250_20121102T093441_ADS_000000_2180.DEM.tar,S37,W063
22401,DEM1_SAR_DGE_90_20110413T234051_20140805T234235_ADS_000000_0189.DEM.tar,N36,W087
22402,DEM1_SAR_DGE_90_20101215T200545_20140207T195916_ADS_000000_7037.DEM.tar,N71,W043
22403,DEM1_SAR_DGE_90_20130429T073809_20140612T070527_ADS_000000_7367.DEM.tar,S87,W130
22404,DEM1_SAR_DGE_90_20110113T083323_20140204T210409_ADS_000000_3278.DEM.tar,N57,E138
22405,DEM1_SAR_DGE_90_20110603T231527_20140914T231740_ADS_000000_6629.DEM.tar,N37,W081
22406,DEM1_SAR_DGE_90_20110125T235213_20140901T234422_ADS_000000_3181.DEM.tar,N09,W085
22407,DEM1_SAR_DGE_90_20110325T132252_20130331T132445_ADS_000000_6739.DEM.tar,N46,E066
22408,DEM1_SAR_DGE_90_20110319T092821_20130416T093303_ADS_000000_7947.DEM.tar,S24,W060
22409,DEM1_SAR_DGE_90_20130504T171617_20140826T171018_ADS_000000_0923.DEM.tar,S81,E033
22410,DEM1_SAR_DGE_90_20110218T081528_20140323T211044_ADS_000000_7675.DEM.tar,S17,W041
22411,DEM1_SAR_DGE_90_20130504T233541_20140518T000406_ADS_000000_8938.DEM.tar,S81,W068
22412,DEM1_SAR_DGE_90_20110514T161246_20121206T161645_ADS_000000_4685.DEM.tar,N08,E028
22413,DEM1_SAR_DGE_90_20110120T110638_20140912T111104_ADS_000000_2757.DEM.tar,N22,E104
22414,DEM1_SAR_DGE_90_20130603T162821_20140908T162909_ADS_000000_8135.DEM.tar,S73,E165
22415,DEM1_SAR_DGE_90_20110622T130556_20130412T130800_ADS_000000_2914.DEM.tar,N49,E069
22416,DEM1_SAR_DGE_90_20101230T154537_20130529T152935_ADS_000000_9773.DEM.tar,N62,E029
22417,DEM1_SAR_DGE_90_20110204T175855_20131204T180025_ADS_000000_9694.DEM.tar,N47,W002
22418,DEM1_SAR_DGE_90_20110131T234907_20140901T235038_ADS_000000_9082.DEM.tar,N31,W087
22419,DEM1_SAR_DGE_90_20110415T115956_20121027T120413_ADS_000000_4808.DEM.tar,N34,E088
22420,DEM1_SAR_DGE_90_20101212T161059_20130424T160352_ADS_000000_5081.DEM.tar,N60,E020
22421,DEM1_SAR_DGE_90_20101226T151945_20130422T150341_ADS_000000_5698.DEM.tar,N63,E034
22422,DEM1_SAR_DGE_90_20130522T195935_20140523T204319_ADS_000000_6587.DEM.tar,S90,W029
22423,DEM1_SAR_DGE_90_20110204T175855_20120920T180033_ADS_000000_9732.DEM.tar,N47,W003
22424,DEM1_SAR_DGE_90_20110131T001328_20130402T001422_ADS_000000_4175.DEM.tar,N58,W099
22425,DEM1_SAR_DGE_90_20110515T023345_20121104T023629_ADS_000000_9387.DEM.tar,S25,E043
22426,DEM1_SAR_DGE_90_20110105T081804_20140312T211044_ADS_000000_7711.DEM.tar,S17,W042
22427,DEM1_SAR_DGE_90_20110612T124132_20140912T124731_ADS_000000_8260.DEM.tar,N33,E077
22428,DEM1_SAR_DGE_90_20140502T061225_20140727T095722_ADS_000000_6507.DEM.tar,S79,W166
22429,DEM1_SAR_DGE_90_20101215T031247_20140124T154631_ADS_000000_8391.DEM.tar,S03,E036
22430,DEM1_SAR_DGE_90_20130430T213434_20140622T213607_ADS_000000_6567.DEM.tar,S84,W021
22431,DEM1_SAR_DGE_90_20130510T091245_20140522T051203_ADS_000000_8431.DEM.tar,S89,W164
22432,DEM1_SAR_DGE_90_20110112T114934_20140915T115249_ADS_000000_4294.DEM.tar,N24,E093
22433,DEM1_SAR_DGE_90_20110316T234907_20140901T235038_ADS_000000_9115.DEM.tar,N31,W088
22434,DEM1_SAR_DGE_90_20110106T093701_20140317T094104_ADS_000000_2787.DEM.tar,S32,W065
22435,DEM1_SAR_DGE_90_20110224T121149_20121010T121244_ADS_000000_4737.DEM.tar,N34,E086
22436,DEM1_SAR_DGE_90_20110113T021451_20121115T020016_ADS_000000_0351.DEM.tar,N67,W131
22437,DEM1_SAR_DGE_90_20110119T113154_20141107T235852_ADS_000000_1877.DEM.tar,N50,E094
22438,DEM1_SAR_DGE_90_20101217T162142_20140825T163104_ADS_000000_4849.DEM.tar,N67,E014
22439,DEM1_SAR_DGE_90_20110205T160643_20121202T160137_ADS_000000_0308.DEM.tar,N44,E027
22440,DEM1_SAR_DGE_90_20110408T171540_20140416T052815_ADS_000000_5263.DEM.tar,N42,E010
22441,DEM1_SAR_DGE_90_20130502T020154_20140806T070246_ADS_000000_8514.DEM.tar,S86,W068
22442,DEM1_SAR_DGE_90_20110113T021451_20140905T021524_ADS_000000_3134.DEM.tar,N59,W130
22443,DEM1_SAR_DGE_90_20101223T143636_20130527T142840_ADS_000000_7037.DEM.tar,N60,E046
22444,DEM1_SAR_DGE_90_20130502T223456_20140727T020335_ADS_000000_2362.DEM.tar,S79,W051
22445,DEM1_SAR_DGE_90_20101212T161059_20130424T160352_ADS_000000_5151.DEM.tar,N60,E022
22446,DEM1_SAR_DGE_90_20130430T182451_20140601T180815_ADS_000000_5786.DEM.tar,S87,E058
22447,DEM1_SAR_DGE_90_20110118T070837_20140127T201058_ADS_000000_0071.DEM.tar,N63,E154
22448,DEM1_SAR_DGE_90_20110210T161520_20140506T042726_ADS_000000_0237.DEM.tar,N44,E025
22449,DEM1_SAR_DGE_90_20101214T122851_20130409T123044_ADS_000000_2863.DEM.tar,N71,E072
22450,DEM1_SAR_DGE_90_20130510T170700_20140523T124904_ADS_000000_7683.DEM.tar,S89,E086
22451,DEM1_SAR_DGE_90_20110206T234558_20121020T233840_ADS_000000_1434.DEM.tar,N53,W091
22452,DEM1_SAR_DGE_90_20110122T094922_20140828T100209_ADS_000000_3163.DEM.tar,S45,W073
22453,DEM1_SAR_DGE_90_20130507T145001_20140612T150055_ADS_000000_2460.DEM.tar,S81,E068
22454,DEM1_SAR_DGE_90_20110118T145121_20140330T143746_ADS_000000_0495.DEM.tar,N25,E048
22455,DEM1_SAR_DGE_90_20130506T005336_20140810T103619_ADS_000000_9699.DEM.tar,S78,W088
22456,DEM1_SAR_DGE_90_20110104T155237_20130528T154450_ADS_000000_3937.DEM.tar,N54,E028
22457,DEM1_SAR_DGE_90_20101221T213450_20140113T113012_ADS_000000_1735.DEM.tar,N75,W067
22458,DEM1_SAR_DGE_90_20111117T193223_20121206T193235_ADS_000000_9759.DEM.tar,N36,W026
22459,DEM1_SAR_DGE_90_20130602T085201_20140810T024823_ADS_000000_8231.DEM.tar,S75,W088
22460,DEM1_SAR_DGE_90_20110110T122509_20140913T122844_ADS_000000_4426.DEM.tar,N29,E083
22461,DEM1_SAR_DGE_90_20110115T075946_20140130T205402_ADS_000000_1271.DEM.tar,N64,E142
22462,DEM1_SAR_DGE_90_20110105T104207_20141124T104510_ADS_000000_6039.DEM.tar,N29,E109
22463,DEM1_SAR_DGE_90_20111115T090159_20130415T090251_ADS_000000_9179.DEM.tar,N36,E132
22464,DEM1_SAR_DGE_90_20130502T082117_20140612T084131_ADS_000000_5660.DEM.tar,S84,E177
22465,DEM1_SAR_DGE_90_20101220T032125_20130518T032430_ADS_000000_2997.DEM.tar,S04,E034
22466,DEM1_SAR_DGE_90_20130602T071713_20140814T013831_ADS_000000_7555.DEM.tar,S76,W067
22467,DEM1_SAR_DGE_90_20110102T083432_20140118T211242_ADS_000000_9302.DEM.tar,N60,E137
22468,DEM1_SAR_DGE_90_20110104T221414_20130527T222546_ADS_000000_9295.DEM.tar,N68,W073
22469,DEM1_SAR_DGE_90_20110212T210537_20130414T211002_ADS_000000_8011.DEM.tar,S22,E126
22470,DEM1_SAR_DGE_90_20101216T225831_20121114T225134_ADS_000000_7331.DEM.tar,N66,W082
