CPP filename,Lat,Long
DEM1_SAR_DGE_90_20130615T191922_20140829T191958_ADS_000000_1119.DEM.tar,S67,E131
DEM1_SAR_DGE_90_20130505T152430_20140531T151810_ADS_000000_9135.DEM.tar,S80,E058
DEM1_SAR_DGE_90_20130605T013930_20140904T174640_ADS_000000_6164.DEM.tar,S69,E035
DEM1_SAR_DGE_90_20130519T050442_20140908T114648_ADS_000000_3467.DEM.tar,S78,W149
DEM1_SAR_DGE_90_20110119T125918_20130120T125223_ADS_000000_7375.DEM.tar,N23,E076
DEM1_SAR_DGE_90_20110223T122849_20140930T122139_ADS_000000_4076.DEM.tar,N37,E082
DEM1_SAR_DGE_90_20130605T221155_20140820T215744_ADS_000000_3355.DEM.tar,S74,E074
DEM1_SAR_DGE_90_20130502T192514_20140522T192812_ADS_000000_6618.DEM.tar,S81,W004
DEM1_SAR_DGE_90_20101229T111654_20140821T111919_ADS_000000_5092.DEM.tar,N55,E097
DEM1_SAR_DGE_90_20130429T104751_20140714T103236_ADS_000000_9343.DEM.tar,S85,E146
DEM1_SAR_DGE_90_20101217T041308_20141019T042227_ADS_000000_9173.DEM.tar,S01,E021
DEM1_SAR_DGE_90_20110111T032617_20140305T164818_ADS_000000_5039.DEM.tar,S30,E027
DEM1_SAR_DGE_90_20110328T184353_20140327T183806_ADS_000000_9457.DEM.tar,N23,W011
DEM1_SAR_DGE_90_20101217T113708_20130731T113805_ADS_000000_3631.DEM.tar,N67,E086
DEM1_SAR_DGE_90_20130612T201117_20140826T201420_ADS_000000_3739.DEM.tar,S76,E100
DEM1_SAR_DGE_90_20110306T193234_20130303T082951_ADS_000000_7119.DEM.tar,S24,E149
DEM1_SAR_DGE_90_20110128T120202_20140328T120243_ADS_000000_7067.DEM.tar,N31,E089
DEM1_SAR_DGE_90_20110315T065036_20131222T192934_ADS_000000_1989.DEM.tar,N58,E162
DEM1_SAR_DGE_90_20130605T203654_20140717T203813_ADS_000000_4768.DEM.tar,S70,E108
DEM1_SAR_DGE_90_20130502T082117_20140612T084131_ADS_000000_7942.DEM.tar,S87,W145
DEM1_SAR_DGE_90_20101220T232557_20120715T230924_ADS_000000_0935.DEM.tar,N73,W093
DEM1_SAR_DGE_90_20110111T120902_20141011T001212_ADS_000000_6993.DEM.tar,N31,E087
DEM1_SAR_DGE_90_20101226T150718_20140301T150152_ADS_000000_5542.DEM.tar,N15,E045
DEM1_SAR_DGE_90_20101230T020518_20121208T021355_ADS_000000_2251.DEM.tar,S06,E053
DEM1_SAR_DGE_90_20101231T073605_20120623T072027_ADS_000000_5907.DEM.tar,N67,E149
DEM1_SAR_DGE_90_20101217T003312_20120625T002643_ADS_000000_1617.DEM.tar,N73,W112
DEM1_SAR_DGE_90_20110104T171759_20140125T171040_ADS_000000_3473.DEM.tar,N19,E012
DEM1_SAR_DGE_90_20101216T101933_20140316T000041_ADS_000000_8855.DEM.tar,N75,E102
DEM1_SAR_DGE_90_20101213T221754_20140622T125554_ADS_000000_9589.DEM.tar,N78,W083
DEM1_SAR_DGE_90_20110102T161245_20131023T034732_ADS_000000_6841.DEM.tar,N01,E030
DEM1_SAR_DGE_90_20101228T231119_20140117T231959_ADS_000000_3457.DEM.tar,N00,E097
DEM1_SAR_DGE_90_20130429T073809_20140612T084131_ADS_000000_2108.DEM.tar,S86,W152
DEM1_SAR_DGE_90_20130606T073914_20140626T073934_ADS_000000_3883.DEM.tar,S61,W045
DEM1_SAR_DGE_90_20130507T083037_20140822T181409_ADS_000000_7299.DEM.tar,S78,E158
DEM1_SAR_DGE_90_20101224T171610_20140109T170139_ADS_000000_8180.DEM.tar,N18,E013
DEM1_SAR_DGE_90_20110219T101927_20140306T101959_ADS_000000_4177.DEM.tar,N00,E118
DEM1_SAR_DGE_90_20130429T122242_20140610T122416_ADS_000000_3216.DEM.tar,S84,E115
DEM1_SAR_DGE_90_20110104T234855_20130527T235955_ADS_000000_0615.DEM.tar,N69,W097
DEM1_SAR_DGE_90_20130430T085546_20140623T101509_ADS_000000_3104.DEM.tar,S86,W176
DEM1_SAR_DGE_90_20110110T075106_20140130T205402_ADS_000000_1343.DEM.tar,N64,E144
DEM1_SAR_DGE_90_20130430T134019_20140610T140032_ADS_000000_6090.DEM.tar,S82,E085
DEM1_SAR_DGE_90_20130503T142331_20140528T143503_ADS_000000_9603.DEM.tar,S80,E071
DEM1_SAR_DGE_90_20110411T104107_20140819T105300_ADS_000000_0264.DEM.tar,S12,W078
DEM1_SAR_DGE_90_20110628T174128_20140906T174215_ADS_000000_5084.DEM.tar,N42,E002
DEM1_SAR_DGE_90_20110124T021320_20140916T021520_ADS_000000_6088.DEM.tar,N57,W128
DEM1_SAR_DGE_90_20110701T182233_20140818T182453_ADS_000000_2928.DEM.tar,N41,W008
DEM1_SAR_DGE_90_20140501T062922_20140727T095722_ADS_000000_6651.DEM.tar,S79,W170
DEM1_SAR_DGE_90_20110510T172145_20141128T172258_ADS_000000_6193.DEM.tar,N01,E012
DEM1_SAR_DGE_90_20110624T232358_20130207T232456_ADS_000000_6865.DEM.tar,N03,W079
DEM1_SAR_DGE_90_20130603T100912_20140726T053153_ADS_000000_0199.DEM.tar,S77,W118
DEM1_SAR_DGE_90_20110213T073344_20140201T202035_ADS_000000_9598.DEM.tar,N61,E151
DEM1_SAR_DGE_90_20130508T081322_20140818T174823_ADS_000000_7443.DEM.tar,S78,E162
DEM1_SAR_DGE_90_20110110T034331_20130506T034518_ADS_000000_1287.DEM.tar,S23,E026
DEM1_SAR_DGE_90_20110117T190847_20140312T082830_ADS_000000_1333.DEM.tar,S30,E152
DEM1_SAR_DGE_90_20110125T195643_20120921T200042_ADS_000000_4047.DEM.tar,S26,E142
DEM1_SAR_DGE_90_20110522T105456_20141113T104750_ADS_000000_8865.DEM.tar,N41,E105
DEM1_SAR_DGE_90_20110123T093206_20130101T094334_ADS_000000_2255.DEM.tar,S37,W065
DEM1_SAR_DGE_90_20110114T125808_20121030T125114_ADS_000000_9256.DEM.tar,N51,E072
DEM1_SAR_DGE_90_20101222T225231_20141207T133900_ADS_000000_4017.DEM.tar,N79,W096
DEM1_SAR_DGE_90_20110125T064343_20130401T065412_ADS_000000_5887.DEM.tar,N71,E156
DEM1_SAR_DGE_90_20110223T100534_20140902T100842_ADS_000000_4995.DEM.tar,S39,W073
DEM1_SAR_DGE_90_20130510T091245_20140520T054632_ADS_000000_4077.DEM.tar,S88,W179
DEM1_SAR_DGE_90_20110131T235435_20120911T234759_ADS_000000_4802.DEM.tar,N57,W093
DEM1_SAR_DGE_90_20130510T153209_20140522T095635_ADS_000000_9133.DEM.tar,S89,E117
DEM1_SAR_DGE_90_20110612T142227_20121202T142415_ADS_000000_0954.DEM.tar,N44,E051
DEM1_SAR_DGE_90_20110202T103903_20140214T225822_ADS_000000_2346.DEM.tar,N50,E107
DEM1_SAR_DGE_90_20101213T221754_20140622T125554_ADS_000000_9841.DEM.tar,N79,W084
DEM1_SAR_DGE_90_20130601T073357_20140724T012257_ADS_000000_8115.DEM.tar,S74,W069
DEM1_SAR_DGE_90_20110113T021451_20140916T021659_ADS_000000_3985.DEM.tar,N65,W132
DEM1_SAR_DGE_90_20130522T134012_20140522T144109_ADS_000000_1527.DEM.tar,S90,E069
DEM1_SAR_DGE_90_20101212T161306_20140416T161421_ADS_000000_BzSJ.DEM.tar,N68,E018
DEM1_SAR_DGE_90_20110108T113519_20130731T113805_ADS_000000_7714.DEM.tar,N63,E090
DEM1_SAR_DGE_90_20130430T165001_20140826T171018_ADS_000000_4498.DEM.tar,S82,E041
DEM1_SAR_DGE_90_20130430T134019_20140610T140032_ADS_000000_9378.DEM.tar,S83,E093
DEM1_SAR_DGE_90_20110314T070633_20140118T193741_ADS_000000_1882.DEM.tar,N58,E159
DEM1_SAR_DGE_90_20130605T031444_20140910T031552_ADS_000000_7687.DEM.tar,S71,E009
DEM1_SAR_DGE_90_20110207T104421_20141124T104510_ADS_000000_7784.DEM.tar,N31,E109
DEM1_SAR_DGE_90_20110815T163121_20131121T044629_ADS_000000_1917.DEM.tar,N37,E020
DEM1_SAR_DGE_90_20110109T101513_20130721T101921_ADS_000000_2447.DEM.tar,S10,W070
DEM1_SAR_DGE_90_20110121T203013_20140429T202241_ADS_000000_0601.DEM.tar,N62,W044
DEM1_SAR_DGE_90_20110624T140132_20140227T015647_ADS_000000_1214.DEM.tar,N27,E059
DEM1_SAR_DGE_90_20110302T041517_20140812T042614_ADS_000000_7319.DEM.tar,N64,W163
DEM1_SAR_DGE_90_20110224T121149_20140914T121351_ADS_000000_4144.DEM.tar,N40,E085
DEM1_SAR_DGE_90_20110623T154956_20140108T154354_ADS_000000_9539.DEM.tar,N16,E033
DEM1_SAR_DGE_90_20110128T213533_20130729T213601_ADS_000000_9845.DEM.tar,N46,W056
DEM1_SAR_DGE_90_20130430T085546_20140821T183040_ADS_000000_7083.DEM.tar,S78,E152
DEM1_SAR_DGE_90_20110620T165003_20130707T165326_ADS_000000_3353.DEM.tar,N54,E012
DEM1_SAR_DGE_90_20101231T222124_20140314T110928_ADS_000000_1359.DEM.tar,S08,E108
DEM1_SAR_DGE_90_20130505T024524_20140531T023821_ADS_000000_6258.DEM.tar,S83,W104
DEM1_SAR_DGE_90_20101217T085742_20121228T091110_ADS_000000_3692.DEM.tar,S16,W052
DEM1_SAR_DGE_90_20130430T151510_20140613T144241_ADS_000000_8209.DEM.tar,S87,E117
DEM1_SAR_DGE_90_20130511T041057_20140522T002729_ADS_000000_0543.DEM.tar,S88,W090
DEM1_SAR_DGE_90_20130509T031134_20140713T091202_ADS_000000_4923.DEM.tar,S79,W122
DEM1_SAR_DGE_90_20101214T202308_20121112T201710_ADS_000000_9927.DEM.tar,N73,W047
DEM1_SAR_DGE_90_20101227T115123_20130108T114415_ADS_000000_8120.DEM.tar,N59,E087
DEM1_SAR_DGE_90_20110509T015927_20121109T020128_ADS_000000_2177.DEM.tar,N33,W121
DEM1_SAR_DGE_90_20110109T111442_20141112T110842_ADS_000000_8801.DEM.tar,N52,E098
DEM1_SAR_DGE_90_20101215T152421_20120429T151651_ADS_000000_9763.DEM.tar,N77,E021
DEM1_SAR_DGE_90_20110228T234024_20140805T234235_ADS_000000_2421.DEM.tar,N35,W086
DEM1_SAR_DGE_90_20110120T235327_20121105T234718_ADS_000000_1473.DEM.tar,N53,W092
DEM1_SAR_DGE_90_20130601T042352_20140903T211244_ADS_000000_1079.DEM.tar,S72,W012
DEM1_SAR_DGE_90_20110418T154951_20130413T155329_ADS_000000_7121.DEM.tar,N13,E034
DEM1_SAR_DGE_90_20130601T073357_20140719T024647_ADS_000000_8687.DEM.tar,S77,W076
DEM1_SAR_DGE_90_20110313T005910_20121216T005332_ADS_000000_0719.DEM.tar,N42,W107
DEM1_SAR_DGE_90_20110120T063339_20140210T191958_ADS_000000_0138.DEM.tar,N61,E166
DEM1_SAR_DGE_90_20130505T183412_20140827T010034_ADS_000000_1863.DEM.tar,S78,E007
DEM1_SAR_DGE_90_20110215T224321_20121120T223811_ADS_000000_1890.DEM.tar,N52,W075
DEM1_SAR_DGE_90_20111117T193223_20121206T193235_ADS_000000_9759.DEM.tar,N36,W026
DEM1_SAR_DGE_90_20101227T202308_20120607T202510_ADS_000000_2726.DEM.tar,S23,E136
DEM1_SAR_DGE_90_20101223T130145_20120723T125554_ADS_000000_8583.DEM.tar,N64,E068
DEM1_SAR_DGE_90_20101217T193156_20130417T194406_ADS_000000_5183.DEM.tar,N74,W037
DEM1_SAR_DGE_90_20110502T164108_20140910T163342_ADS_000000_2643.DEM.tar,N43,E018
DEM1_SAR_DGE_90_20130510T201642_20140523T155846_ADS_000000_5357.DEM.tar,S89,E030
DEM1_SAR_DGE_90_20110311T013553_20130722T013247_ADS_000000_6929.DEM.tar,N54,W118
DEM1_SAR_DGE_90_20110816T015959_20140814T021148_ADS_000000_4402.DEM.tar,N46,W125
DEM1_SAR_DGE_90_20130430T165001_20140826T171018_ADS_000000_5235.DEM.tar,S85,E052
DEM1_SAR_DGE_90_20130429T042828_20140623T035533_ADS_000000_5279.DEM.tar,S85,W111
DEM1_SAR_DGE_90_20101220T091034_20131223T221844_ADS_000000_6315.DEM.tar,N69,E125
DEM1_SAR_DGE_90_20130430T182451_20140622T213607_ADS_000000_9678.DEM.tar,S86,E037
DEM1_SAR_DGE_90_20110112T203414_20130405T203520_ADS_000000_6747.DEM.tar,S27,E132
DEM1_SAR_DGE_90_20101221T230658_20130416T230852_ADS_000000_0291.DEM.tar,N69,W088
DEM1_SAR_DGE_90_20110328T012711_20140902T013015_ADS_000000_4005.DEM.tar,N46,W114
DEM1_SAR_DGE_90_20101214T205327_20140211T205403_ADS_000000_2299.DEM.tar,S02,E132
DEM1_SAR_DGE_90_20101213T124959_20121117T123326_ADS_000000_9913.DEM.tar,N80,E057
DEM1_SAR_DGE_90_20101221T230658_20130416T230852_ADS_000000_0252.DEM.tar,N69,W087
DEM1_SAR_DGE_90_20130503T014439_20140603T014636_ADS_000000_2363.DEM.tar,S83,W086
DEM1_SAR_DGE_90_20110430T122506_20130414T122730_ADS_000000_6103.DEM.tar,N26,E083
DEM1_SAR_DGE_90_20110907T160414_20131227T160100_ADS_000000_4049.DEM.tar,N19,E028
DEM1_SAR_DGE_90_20110301T011813_20140806T011927_ADS_000000_1799.DEM.tar,N43,W111
DEM1_SAR_DGE_90_20110212T100250_20130414T100540_ADS_000000_9857.DEM.tar,S21,W068
DEM1_SAR_DGE_90_20110207T183651_20140211T063220_ADS_000000_0032.DEM.tar,N28,W009
DEM1_SAR_DGE_90_20101213T204024_20140127T103904_ADS_000000_5831.DEM.tar,N74,W055
DEM1_SAR_DGE_90_20101222T090618_20140316T214031_ADS_000000_6195.DEM.tar,S02,W052
DEM1_SAR_DGE_90_20111004T082355_20121206T082413_ADS_000000_1861.DEM.tar,N20,E144
DEM1_SAR_DGE_90_20130429T060318_20140612T070527_ADS_000000_0716.DEM.tar,S86,W122
DEM1_SAR_DGE_90_20110116T095623_20140908T095849_ADS_000000_1323.DEM.tar,S28,W068
DEM1_SAR_DGE_90_20110308T202930_20120726T202955_ADS_000000_6327.DEM.tar,S09,E137
DEM1_SAR_DGE_90_20110129T145744_20130730T145952_ADS_000000_5985.DEM.tar,N47,E043
DEM1_SAR_DGE_90_20101213T155910_20140401T155116_ADS_000000_4767.DEM.tar,N78,E010
DEM1_SAR_DGE_90_20110327T172822_20140331T052403_ADS_000000_3440.DEM.tar,N26,E008
DEM1_SAR_DGE_90_20101216T201930_20130411T202115_ADS_000000_7723.DEM.tar,S07,E139
DEM1_SAR_DGE_90_20101223T155834_20130823T155224_ADS_000000_1004.DEM.tar,N14,E033
DEM1_SAR_DGE_90_20110313T041520_20120908T040757_ADS_000000_4905.DEM.tar,N58,W158
DEM1_SAR_DGE_90_20110214T180858_20140301T060723_ADS_000000_3702.DEM.tar,N27,W002
DEM1_SAR_DGE_90_20101229T094618_20130402T094715_ADS_000000_1719.DEM.tar,N72,E110
DEM1_SAR_DGE_90_20110421T150154_20140128T144638_ADS_000000_5480.DEM.tar,N31,E045
DEM1_SAR_DGE_90_20130608T084309_20140814T013939_ADS_000000_9791.DEM.tar,S73,W078
DEM1_SAR_DGE_90_20110124T002439_20121229T115831_ADS_000000_9829.DEM.tar,N01,W093
DEM1_SAR_DGE_90_20130502T095608_20140521T101619_ADS_000000_5165.DEM.tar,S81,E143
DEM1_SAR_DGE_90_20130605T203654_20140711T204753_ADS_000000_1071.DEM.tar,S71,E103
DEM1_SAR_DGE_90_20101225T153348_20130609T152735_ADS_000000_5513.DEM.tar,N53,E033
DEM1_SAR_DGE_90_20110116T183203_20130409T183434_ADS_000000_8885.DEM.tar,N13,W006
DEM1_SAR_DGE_90_20110102T083432_20130417T083538_ADS_000000_9022.DEM.tar,N61,E135
DEM1_SAR_DGE_90_20101229T094017_20140104T220803_ADS_000000_2881.DEM.tar,N50,E122
DEM1_SAR_DGE_90_20101225T233601_20140126T140447_ADS_000000_4307.DEM.tar,N79,W104
DEM1_SAR_DGE_90_20101217T162142_20140814T163121_ADS_000000_WL0Z.DEM.tar,N68,E014
DEM1_SAR_DGE_90_20130522T072046_20140522T064654_ADS_000000_5075.DEM.tar,S90,E166
DEM1_SAR_DGE_90_20110326T112506_20140911T112825_ADS_000000_4597.DEM.tar,N24,E099
DEM1_SAR_DGE_90_20110204T003919_20120915T003331_ADS_000000_2002.DEM.tar,N60,W105
DEM1_SAR_DGE_90_20110205T001813_20121008T001426_ADS_000000_1689.DEM.tar,N53,W098
DEM1_SAR_DGE_90_20101226T221243_20140413T222143_ADS_000000_7039.DEM.tar,S07,E111
DEM1_SAR_DGE_90_20130604T033202_20140718T220315_ADS_000000_6583.DEM.tar,S76,W014
DEM1_SAR_DGE_90_20110128T133508_20131231T131841_ADS_000000_7087.DEM.tar,N23,E068
DEM1_SAR_DGE_90_20140502T220055_20140723T013820_ADS_000000_2110.DEM.tar,S79,W044
DEM1_SAR_DGE_90_20110118T035817_20140122T165216_ADS_000000_3427.DEM.tar,N64,W158
DEM1_SAR_DGE_90_20110206T221056_20130403T220454_ADS_000000_0533.DEM.tar,N53,W066
DEM1_SAR_DGE_90_20110112T114934_20140824T115405_ADS_000000_1647.DEM.tar,N26,E093
DEM1_SAR_DGE_90_20110105T122702_20120827T122016_ADS_000000_8907.DEM.tar,N64,E077
DEM1_SAR_DGE_90_20110524T030404_20130416T030512_ADS_000000_3214.DEM.tar,S04,E040
DEM1_SAR_DGE_90_20101230T123554_20130409T122828_ADS_000000_6862.DEM.tar,N61,E075
DEM1_SAR_DGE_90_20101214T154134_20140412T155035_ADS_000000_3570.DEM.tar,N76,E017
DEM1_SAR_DGE_90_20101222T194243_20130520T194327_ADS_000000_6595.DEM.tar,N76,W044
DEM1_SAR_DGE_90_20110112T054237_20131031T183557_ADS_000000_2495.DEM.tar,N64,E176
DEM1_SAR_DGE_90_20110207T215528_20140213T103434_ADS_000000_1260.DEM.tar,N59,W064
DEM1_SAR_DGE_90_20130506T230130_20140727T020335_ADS_000000_0107.DEM.tar,S78,W057
DEM1_SAR_DGE_90_20110425T192002_20140930T192044_ADS_000000_2547.DEM.tar,S08,E155
DEM1_SAR_DGE_90_20130522T120520_20140523T111413_ADS_000000_2715.DEM.tar,S90,E101
DEM1_SAR_DGE_90_20110105T081804_20140328T211758_ADS_000000_3627.DEM.tar,S23,W043
DEM1_SAR_DGE_90_20130429T042828_20140623T035533_ADS_000000_8962.DEM.tar,S86,W081
DEM1_SAR_DGE_90_20130512T004404_20140705T002756_ADS_000000_3859.DEM.tar,S89,W037
DEM1_SAR_DGE_90_20130522T072046_20140523T062940_ADS_000000_5291.DEM.tar,S90,E172
DEM1_SAR_DGE_90_20110101T101201_20121222T100400_ADS_000000_9923.DEM.tar,N05,E120
DEM1_SAR_DGE_90_20110313T231237_20121022T230408_ADS_000000_9804.DEM.tar,N54,W082
DEM1_SAR_DGE_90_20110415T115956_20121129T120411_ADS_000000_8658.DEM.tar,N33,E088
DEM1_SAR_DGE_90_20130502T020154_20140603T014636_ADS_000000_2543.DEM.tar,S83,W091
DEM1_SAR_DGE_90_20130522T072046_20140523T062940_ADS_000000_1812.DEM.tar,S90,W174
DEM1_SAR_DGE_90_20130604T222857_20140818T223012_ADS_000000_3796.DEM.tar,S70,E081
DEM1_SAR_DGE_90_20110113T223207_20140412T095752_ADS_000000_9181.DEM.tar,N01,W064
DEM1_SAR_DGE_90_20101214T202553_20140213T120308_ADS_000000_0715.DEM.tar,N81,W064
DEM1_SAR_DGE_90_20110215T224321_20131204T224516_ADS_000000_0417.DEM.tar,N46,W073
DEM1_SAR_DGE_90_20110116T222836_20120422T222847_ADS_000000_4394.DEM.tar,S02,E108
DEM1_SAR_DGE_90_20110111T151716_20130712T152057_ADS_000000_2168.DEM.tar,N24,E041
DEM1_SAR_DGE_90_20101225T140207_20130518T135442_ADS_000000_6379.DEM.tar,N63,E053
DEM1_SAR_DGE_90_20130602T005548_20140828T004246_ADS_000000_1443.DEM.tar,S77,E024
DEM1_SAR_DGE_90_20110308T133513_20121113T133858_ADS_000000_5705.DEM.tar,N59,E060
DEM1_SAR_DGE_90_20110204T003919_20120915T003331_ADS_000000_2234.DEM.tar,N59,W105
DEM1_SAR_DGE_90_20110127T025756_20130425T030948_ADS_000000_1315.DEM.tar,N70,W146
DEM1_SAR_DGE_90_20101223T130145_20130413T125421_ADS_000000_6590.DEM.tar,N62,E069
DEM1_SAR_DGE_90_20110127T135247_20131230T133729_ADS_000000_6805.DEM.tar,N30,E062
DEM1_SAR_DGE_90_20110128T120202_20121227T115459_ADS_000000_8692.DEM.tar,N33,E089
DEM1_SAR_DGE_90_20110206T221056_20130506T220414_ADS_000000_0259.DEM.tar,N56,W067
DEM1_SAR_DGE_90_20110102T083432_20140313T212757_ADS_000000_3875.DEM.tar,N66,E135
DEM1_SAR_DGE_90_20110123T132206_20120623T132225_ADS_000000_1085.DEM.tar,N07,E072
DEM1_SAR_DGE_90_20130430T151510_20140908T181040_ADS_000000_1733.DEM.tar,S86,E088
DEM1_SAR_DGE_90_20110428T143638_20140219T023915_ADS_000000_3240.DEM.tar,N29,E050
DEM1_SAR_DGE_90_20130503T155823_20140529T155138_ADS_000000_5046.DEM.tar,S82,E056
DEM1_SAR_DGE_90_20130604T081721_20140807T081806_ADS_000000_9539.DEM.tar,S73,W071
DEM1_SAR_DGE_90_20130430T134019_20140613T144241_ADS_000000_2891.DEM.tar,S86,E116
DEM1_SAR_DGE_90_20101228T214152_20121114T215252_ADS_000000_9199.DEM.tar,S28,E114
DEM1_SAR_DGE_90_20110910T090528_20140903T090546_ADS_000000_9105.DEM.tar,N46,E131
DEM1_SAR_DGE_90_20110122T010331_20140903T010617_ADS_000000_2783.DEM.tar,N18,W104
DEM1_SAR_DGE_90_20130601T214541_20140804T214735_ADS_000000_0567.DEM.tar,S71,E089
DEM1_SAR_DGE_90_20130504T185108_20140530T184506_ADS_000000_7335.DEM.tar,S80,E008
DEM1_SAR_DGE_90_20130503T000948_20140623T004551_ADS_000000_4926.DEM.tar,S83,W067
DEM1_SAR_DGE_90_20101228T125651_20121218T125141_ADS_000000_5115.DEM.tar,N17,E077
DEM1_SAR_DGE_90_20110319T115639_20141115T115156_ADS_000000_6058.DEM.tar,N54,E087
DEM1_SAR_DGE_90_20111009T193527_20121130T193528_ADS_000000_7596.DEM.tar,N15,W023
DEM1_SAR_DGE_90_20110213T182811_20130123T182243_ADS_000000_0527.DEM.tar,N33,W008
DEM1_SAR_DGE_90_20110213T214511_20130410T213807_ADS_000000_7291.DEM.tar,N55,W060
DEM1_SAR_DGE_90_20110220T225128_20140318T225158_ADS_000000_9135.DEM.tar,N41,W074
DEM1_SAR_DGE_90_20110205T160643_20121202T160137_ADS_000000_0308.DEM.tar,N44,E027
DEM1_SAR_DGE_90_20101231T090734_20140122T213922_ADS_000000_6244.DEM.tar,N55,E129
DEM1_SAR_DGE_90_20110122T174628_20140817T175619_ADS_000000_3307.DEM.tar,S46,E168
DEM1_SAR_DGE_90_20110108T090234_20121206T091206_ADS_000000_1023.DEM.tar,S20,W053
DEM1_SAR_DGE_90_20130608T084039_20140813T002351_ADS_000000_5912.DEM.tar,S68,W069
DEM1_SAR_DGE_90_20110213T214511_20130404T214735_ADS_000000_4108.DEM.tar,N50,W060
DEM1_SAR_DGE_90_20110417T090416_20120904T090806_ADS_000000_4455.DEM.tar,S39,W058
DEM1_SAR_DGE_90_20110325T132252_20130520T131638_ADS_000000_4813.DEM.tar,N48,E066
DEM1_SAR_DGE_90_20110131T234907_20140821T235038_ADS_000000_5115.DEM.tar,N32,W087
DEM1_SAR_DGE_90_20110911T181503_20140323T181646_ADS_000000_9905.DEM.tar,N42,W007
DEM1_SAR_DGE_90_20110115T110757_20140417T111018_ADS_000000_6529.DEM.tar,N54,E100
DEM1_SAR_DGE_90_20110429T124129_20121110T124519_ADS_000000_5963.DEM.tar,N26,E079
DEM1_SAR_DGE_90_20110502T163259_20140224T162935_ADS_000000_0104.DEM.tar,N22,E022
DEM1_SAR_DGE_90_20130601T073357_20140730T072713_ADS_000000_7807.DEM.tar,S76,W074
DEM1_SAR_DGE_90_20110106T120625_20130729T120720_ADS_000000_7497.DEM.tar,N46,E087
DEM1_SAR_DGE_90_20110310T143150_20130516T142537_ADS_000000_6238.DEM.tar,N47,E050
DEM1_SAR_DGE_90_20110105T153645_20130404T152840_ADS_000000_6100.DEM.tar,N59,E031
DEM1_SAR_DGE_90_20110111T032617_20140223T163240_ADS_000000_9135.DEM.tar,S25,E029
DEM1_SAR_DGE_90_20130503T093859_20140905T172316_ADS_000000_1726.DEM.tar,S83,E158
DEM1_SAR_DGE_90_20130602T120215_20140908T114648_ADS_000000_0147.DEM.tar,S76,W139
DEM1_SAR_DGE_90_20110515T160615_20140815T160721_ADS_000000_5848.DEM.tar,N42,E026
DEM1_SAR_DGE_90_20101228T125651_20130401T130043_ADS_000000_1758.DEM.tar,N14,E077
DEM1_SAR_DGE_90_20130507T162452_20140827T230828_ADS_000000_5411.DEM.tar,S79,E038
DEM1_SAR_DGE_90_20130510T153209_20140523T111413_ADS_000000_8393.DEM.tar,S89,E101
DEM1_SAR_DGE_90_20110118T145121_20140225T143748_ADS_000000_6659.DEM.tar,N19,E049
DEM1_SAR_DGE_90_20130601T183625_20140724T183949_ADS_000000_4387.DEM.tar,S76,E118
DEM1_SAR_DGE_90_20110222T185815_20121121T190201_ADS_000000_6817.DEM.tar,N10,W013
DEM1_SAR_DGE_90_20130602T102707_20140810T042253_ADS_000000_9095.DEM.tar,S75,W112
DEM1_SAR_DGE_90_20110304T130312_20140906T125739_ADS_000000_6938.DEM.tar,N39,E073
DEM1_SAR_DGE_90_20110122T134951_20130803T135032_ADS_000000_6598.DEM.tar,N47,E060
DEM1_SAR_DGE_90_20101215T152421_20120429T151651_ADS_000000_4559.DEM.tar,N80,E016
DEM1_SAR_DGE_90_20110109T084537_20140304T215143_ADS_000000_1187.DEM.tar,S25,W050
DEM1_SAR_DGE_90_20110126T110106_20140913T105505_ADS_000000_4527.DEM.tar,N28,E106
DEM1_SAR_DGE_90_20130604T015652_20140808T014250_ADS_000000_0795.DEM.tar,S77,E006
DEM1_SAR_DGE_90_20110329T231533_20140914T231643_ADS_000000_6900.DEM.tar,N34,W080
DEM1_SAR_DGE_90_20130510T170700_20140523T124904_ADS_000000_7683.DEM.tar,S89,E086
DEM1_SAR_DGE_90_20110616T162232_20140120T045224_ADS_000000_3157.DEM.tar,N48,E020
DEM1_SAR_DGE_90_20101213T204024_20130403T203625_ADS_000000_5795.DEM.tar,N74,W054
DEM1_SAR_DGE_90_20110112T054237_20140126T185223_ADS_000000_7747.DEM.tar,N68,E175
DEM1_SAR_DGE_90_20110203T005724_20130331T005208_ADS_000000_5447.DEM.tar,N64,W111
DEM1_SAR_DGE_90_20130430T195942_20140622T213607_ADS_000000_9545.DEM.tar,S86,E035
DEM1_SAR_DGE_90_20110221T161327_20140906T160609_ADS_000000_8796.DEM.tar,N38,E026
DEM1_SAR_DGE_90_20130510T091245_20140523T062940_ADS_000000_6756.DEM.tar,S88,E178
DEM1_SAR_DGE_90_20110226T224328_20121012T224720_ADS_000000_4649.DEM.tar,N50,W075
DEM1_SAR_DGE_90_20130510T170700_20140523T142355_ADS_000000_2098.DEM.tar,S88,E063
DEM1_SAR_DGE_90_20110413T211244_20130221T095141_ADS_000000_7385.DEM.tar,S09,E127
DEM1_SAR_DGE_90_20110316T155247_20140405T035701_ADS_000000_5247.DEM.tar,N29,E031
DEM1_SAR_DGE_90_20101217T100218_20121115T095632_ADS_000000_3455.DEM.tar,N74,E106
